ptid;enid;name;fullname
1148;14526;pFSP1KV3X240A70;PFSP 1KV 3X240 A/70
1148;14568;pFSP1KV3X240120;PFSP 1KV 3X240/120
1148;14522;pFSP1KV3X25A10;PFSP 1KV 3X25 A/10
1148;14555;pFSP1KV3X2516;PFSP 1KV 3X25/16
1148;14561;pFSP1KV3X3516;PFSP 1KV 3X35/16
1148;14536;pFSP1KV3X44;PFSP 1KV 3X4/4
1148;14523;pFSP1KV3X50A16;PFSP 1KV 3X50 A/16
1148;14562;pFSP1KV3X5025;PFSP 1KV 3X50/25
1148;14537;pFSP1KV3X66;PFSP 1KV 3X6/6
1148;14563;pFSP1KV3X7035;PFSP 1KV 3X70/35
1148;14524;pFSP1KV3X95A35;PFSP 1KV 3X95 A/35
1148;14564;pFSP1KV3X9550;PFSP 1KV 3X95/50
1148;14538;pFSP1KV4X1515;PFSP 1KV 4X1,5/1,5
1148;14539;pFSP1KV4X1515;PFSP 1KV 4X1,5/1,5
1148;14556;pFSP1KV4X1010;PFSP 1KV 4X10/10
1148;14530;pFSP1KV4X150A50;PFSP 1KV 4X150 A/50
1148;14557;pFSP1KV4X1616;PFSP 1KV 4X16/16
1148;14540;pFSP1KV4X2525;PFSP 1KV 4X2,5/2,5
1148;14531;pFSP1KV4X240A70;PFSP 1KV 4X240 A/70
1148;14527;pFSP1KV4X25A10;PFSP 1KV 4X25 A/10
1148;14558;pFSP1KV4X2516;PFSP 1KV 4X25/16
1148;14541;pFSP1KV4X44;PFSP 1KV 4X4/4
1148;14528;pFSP1KV4X50A16;PFSP 1KV 4X50 A/16
1148;14542;pFSP1KV4X66;PFSP 1KV 4X6/6
1148;14529;pFSP1KV4X95A35;PFSP 1KV 4X95 A/35
1148;14685;pFSP500V12X075;PFSP 500V 12X0,75
1148;14686;pFSP500V20X075;PFSP 500V 20X0,75
1148;14687;pFSP500V28X075;PFSP 500V 28X0,75
1148;14683;pFSP500V4X075;PFSP 500V 4X0,75
1148;14684;pFSP500V8X075;PFSP 500V 8X0,75
1148;14690;pFSP750V12X15;PFSP 750V 12X1,5
1148;14696;pFSP750V12X25;PFSP 750V 12X2,5
1148;14691;pFSP750V19X15;PFSP 750V 19X1,5
1148;14697;pFSP750V19X25;PFSP 750V 19X2,5
1148;14692;pFSP750V27X15;PFSP 750V 27X1,5
1148;14693;pFSP750V37X15;PFSP 750V 37X1,5
1148;14688;pFSP750V5X15;PFSP 750V 5X1,5
1148;14694;pFSP750V5X25;PFSP 750V 5X2,5
1148;14689;pFSP750V7X15;PFSP 750V 7X1,5
1148;14695;pFSP750V7X25;PFSP 750V 7X2,5
1148;14844;pFXP1KV3G25A;PFXP 1KV 3G25 A
1148;14830;pFXP1KV4G10;PFXP 1KV 4G10
1148;14831;pFXP1KV4G16;PFXP 1KV 4G16
1148;14832;pFXP1KV4G25;PFXP 1KV 4G25
1148;14838;pFXP1KV4G25A;PFXP 1KV 4G25 A
1148;14833;pFXP1KV4G35;PFXP 1KV 4G35
1148;14834;pFXP1KV4G50;PFXP 1KV 4G50
1148;14839;pFXP1KV4G50A;PFXP 1KV 4G50 A
1148;14835;pFXP1KV4G70;PFXP 1KV 4G70
1148;14840;pFXP1KV4G95A;PFXP 1KV 4G95 A
1148;14836;pFXP1KV5G10;PFXP 1KV 5G10
1148;14837;pFXP1KV5G16;PFXP 1KV 5G16
1148;14841;pFXP1KV5G25A;PFXP 1KV 5G25 A
1148;14842;pFXP1KV5G50A;PFXP 1KV 5G50 A
1148;14843;pFXP1KV5G95A;PFXP 1KV 5G95 A
1148;14821;pFXP500V3G15SN;PFXP 500V 3G1,5  SN
1148;14827;pFXP500V3G15B270;PFXP 500V 3G1,5 B2 70
1148;14822;pFXP500V3G25SN;PFXP 500V 3G2,5  SN
1148;14828;pFXP500V3G25B250;PFXP 500V 3G2,5 B2 50
1148;14823;pFXP500V4G15SN;PFXP 500V 4G1,5  SN
1148;14829;pFXP500V4G15B250;PFXP 500V 4G1,5 B2 50
1148;14824;pFXP500V4G25SN;PFXP 500V 4G2,5  SN
1148;14825;pFXP500V5G15SN;PFXP 500V 5G1,5  SN
1148;14826;pFXP500V5G25SN;PFXP 500V 5G2,5  SN
1148;14860;pN750V10BLÅ;PN 750V 10 BLÅ
1148;14862;pN750V10BRUN;PN 750V 10 BRUN
1148;14861;pN750V10GG;PN 750V 10 G/G
1148;14859;pN750V10HVIT;PN 750V 10 HVIT
1148;14858;pN750V10SORT;PN 750V 10 SORT
1148;14865;pN750V16BLÅ;PN 750V 16 BLÅ
1148;14867;pN750V16BRUN;PN 750V 16 BRUN
1148;14866;pN750V16GG;PN 750V 16 G/G
1148;14874;pN750V16GG;PN 750V 16 G/G
1148;14864;pN750V16GULRØD;PN 750V 16 GUL/RØD
1148;14873;pN750V16GULRØD;PN 750V 16 GUL/RØD
1148;14863;pN750V16SORT;PN 750V 16 SORT
1148;14872;pN750V16SORT;PN 750V 16 SORT
1148;14869;pN750V25GG;PN 750V 25 G/G
1148;14877;pN750V25GG;PN 750V 25 G/G
1148;14876;pN750V25GULRØD;PN 750V 25 GUL/RØD
1148;14868;pN750V25SORT;PN 750V 25 SORT
1148;14875;pN750V25SORT;PN 750V 25 SORT
1148;14871;pN750V35GG;PN 750V 35 G/G
1148;14879;pN750V35GG;PN 750V 35 G/G
1148;14870;pN750V35SORT;PN 750V 35 SORT
1148;14878;pN750V35SORT;PN 750V 35 SORT
1148;14882;pN750V50GG;PN 750V 50 G/G
1148;14881;pN750V50GULRØD;PN 750V 50 GUL/RØD
1148;14880;pN750V50SORT;PN 750V 50 SORT
1148;14845;pN750V6BLÅB1100;PN 750V 6 BLÅ B1 100
1148;14847;pN750V6BRUNB1100;PN 750V 6 BRUN B1 100
1148;14846;pN750V6GGB1100;PN 750V 6 G/G B1 100
1148;14884;pN750V70GG;PN 750V 70 G/G
1148;14883;pN750V70SORT;PN 750V 70 SORT
1148;14850;pN750VJETLINE15BLÅ;PN 750V JETLINE 1,5 BLÅ
1148;14852;pN750VJETLINE15BRUN;PN 750V JETLINE 1,5 BRUN
1148;14851;pN750VJETLINE15GG;PN 750V JETLINE 1,5 G/G
1148;14849;pN750VJETLINE15GRÅ;PN 750V JETLINE 1,5 GRÅ
1148;14848;pN750VJETLINE15SORT;PN 750V JETLINE 1,5 SORT
1148;14855;pN750VJETLINE25BLÅ;PN 750V JETLINE 2,5 BLÅ
1148;14857;pN750VJETLINE25BRUN;PN 750V JETLINE 2,5 BRUN
1148;14856;pN750VJETLINE25GG;PN 750V JETLINE 2,5 G/G
1148;14854;pN750VJETLINE25GRÅ;PN 750V JETLINE 2,5 GRÅ
1148;14853;pN750VJETLINE25SORT;PN 750V JETLINE 2,5 SORT
1148;14885;pNJetSet750V3G15B2150;PN JetSet 750V 3G1,5 B2 150
1148;14886;pNJetSet750V3G25B2100;PN JetSet 750V 3G2,5 B2 100
1148;14887;pNJetSet750V3G4B270;PN JetSet 750V 3G4 B2 70
1148;14888;pNJetSet750V4G15B2100;PN JetSet 750V 4G1,5 B2 100
1148;14889;pNJetSet750V4G25B280;PN JetSet 750V 4G2,5 B2 80
1148;14795;pRPLUSS500V2X1515;PR PLUSS 500V 2X1,5/1,5
1148;14805;pRPLUSS500V2X1515;PR PLUSS 500V 2X1,5/1,5
1148;14815;pRPLUSS500V2X1515B2100;PR PLUSS 500V 2X1,5/1,5 B2 100
1148;14796;pRPLUSS500V2X2525;PR PLUSS 500V 2X2,5/2,5
1148;14806;pRPLUSS500V2X2525;PR PLUSS 500V 2X2,5/2,5
1148;14816;pRPLUSS500V2X2525B275;PR PLUSS 500V 2X2,5/2,5 B2 75
1148;14797;pRPLUSS500V2X44;PR PLUSS 500V 2X4/4
1148;14807;pRPLUSS500V2X44;PR PLUSS 500V 2X4/4
1148;14798;pRPLUSS500V2X66;PR PLUSS 500V 2X6/6
1148;14808;pRPLUSS500V2X66;PR PLUSS 500V 2X6/6
1148;14799;pRPLUSS500V3X1515;PR PLUSS 500V 3X1,5/1,5
1148;14809;pRPLUSS500V3X1515;PR PLUSS 500V 3X1,5/1,5
1148;14817;pRPLUSS500V3X1515B250;PR PLUSS 500V 3X1,5/1,5 B2 50
1148;14800;pRPLUSS500V3X2525;PR PLUSS 500V 3X2,5/2,5
1148;14810;pRPLUSS500V3X2525;PR PLUSS 500V 3X2,5/2,5
1148;14818;pRPLUSS500V3X2525B250;PR PLUSS 500V 3X2,5/2,5 B2 50
1148;14801;pRPLUSS500V3X44;PR PLUSS 500V 3X4/4
1148;14811;pRPLUSS500V3X44;PR PLUSS 500V 3X4/4
1148;14802;pRPLUSS500V3X66;PR PLUSS 500V 3X6/6
1148;14812;pRPLUSS500V3X66;PR PLUSS 500V 3X6/6
1148;14803;pRPLUSS500V4X1515;PR PLUSS 500V 4X1,5/1,5
1148;14813;pRPLUSS500V4X1515;PR PLUSS 500V 4X1,5/1,5
1148;14804;pRPLUSS500V4X2525;PR PLUSS 500V 4X2,5/2,5
1148;14814;pRPLUSS500V4X2525;PR PLUSS 500V 4X2,5/2,5
1148;14052;pUREAX3G15mm2H07BQF;PUREAX 3G1,5mm2 H07BQ-F
1148;14053;pUREAX3G25mm2H07BQF;PUREAX 3G2,5mm2 H07BQ-F
1148;14060;pUREAX4G10mm2H07BQF;PUREAX 4G10mm2 H07BQ-F
1148;14061;pUREAX4G16mm2H07BQF;PUREAX 4G16mm2 H07BQ-F
1148;14054;pUREAX4G25mm2H07BQF;PUREAX 4G2,5mm2 H07BQ-F
1148;14056;pUREAX4G4mm2H07BQF;PUREAX 4G4mm2 H07BQ-F
1148;14058;pUREAX4G6mm2H07BQF;PUREAX 4G6mm2 H07BQ-F
1148;14062;pUREAX5G10mm2H07BQF;PUREAX 5G10mm2 H07BQ-F
1148;14063;pUREAX5G16mm2H07BQF;PUREAX 5G16mm2 H07BQ-F
1148;14055;pUREAX5G25mm3H07BQF;PUREAX 5G2,5mm3 H07BQ-F
1148;14057;pUREAX5G4mm2H07BQF;PUREAX 5G4mm2 H07BQ-F
1148;14059;pUREAX5G6mm2H07BQF;PUREAX 5G6mm2 H07BQ-F
1148;14819;pVXP250V2x11MMB2150;PVXP 250V  2x1/1MM B2 150
1148;14820;pVXP250V2X11MM;PVXP 250V 2X1/1 MM
1148;14203;rFOUC250V12x2x075S2S6Blue;RFOU (C) 250V 12x2x0.75 S2/S6 Blue
1148;14225;rFOUC250V12x2x15S2S6Blue;RFOU (C) 250V 12x2x1.5 S2/S6 Blue
1148;14224;rFOUC250V12x2x15S2S6Grey;RFOU (C) 250V 12x2x1.5 S2/S6 Grey
1148;14215;rFOUC250V12x3x075S2S6Blue;RFOU (C) 250V 12x3x0.75 S2/S6 Blue
1148;14214;rFOUC250V12x3x075S2S6Grey;RFOU (C) 250V 12x3x0.75 S2/S6 Grey
1148;14237;rFOUC250V12x3x15S2S6Blue;RFOU (C) 250V 12x3x1.5 S2/S6 Blue
1148;14236;rFOUC250V12x3x15S2S6Grey;RFOU (C) 250V 12x3x1.5 S2/S6 Grey
1148;14205;rFOUC250V16x2x075S2S6Blue;RFOU (C) 250V 16x2x0.75 S2/S6 Blue
1148;14204;rFOUC250V16x2x075S2S6Grey;RFOU (C) 250V 16x2x0.75 S2/S6 Grey
1148;14227;rFOUC250V16x2x15S2S6Blue;RFOU (C) 250V 16x2x1.5 S2/S6 Blue
1148;14226;rFOUC250V16x2x15S2S6Grey;RFOU (C) 250V 16x2x1.5 S2/S6 Grey
1148;14217;rFOUC250V16x3x075S2S6Blue;RFOU (C) 250V 16x3x0.75 S2/S6 Blue
1148;14216;rFOUC250V16x3x075S2S6Grey;RFOU (C) 250V 16x3x0.75 S2/S6 Grey
1148;14239;rFOUC250V16x3x15S2S6Blue;RFOU (C) 250V 16x3x1.5 S2/S6 Blue
1148;14238;rFOUC250V16x3x15S2S6Grey;RFOU (C) 250V 16x3x1.5 S2/S6 Grey
1148;14207;rFOUC250V24x2x075S2S6Blue;RFOU (C) 250V 24x2x0.75 S2/S6 Blue
1148;14206;rFOUC250V24x2x075S2S6Grey;RFOU (C) 250V 24x2x0.75 S2/S6 Grey
1148;14229;rFOUC250V24x2x15S2S6Blue;RFOU (C) 250V 24x2x1.5 S2/S6 Blue
1148;14228;rFOUC250V24x2x15S2S6Grey;RFOU (C) 250V 24x2x1.5 S2/S6 Grey
1148;14219;rFOUC250V2x2x15S2S6Blue;RFOU (C) 250V 2x2x1.5 S2/S6 Blue
1148;14218;rFOUC250V2x2x15S2S6Grey;RFOU (C) 250V 2x2x1.5 S2/S6 Grey
1148;14209;rFOUC250V2x3x075S2S6Blue;RFOU (C) 250V 2x3x0.75 S2/S6 Blue
1148;14208;rFOUC250V2x3x075S2S6Grey;RFOU (C) 250V 2x3x0.75 S2/S6 Grey
1148;14231;rFOUC250V2x3x15S2S6Blue;RFOU (C) 250V 2x3x1.5 S2/S6 Blue
1148;14230;rFOUC250V2x3x15S2S6Grey;RFOU (C) 250V 2x3x1.5 S2/S6 Grey
1148;14221;rFOUC250V4x2x15S2S6Blue;RFOU (C) 250V 4x2x1.5 S2/S6 Blue
1148;14220;rFOUC250V4x2x15S2S6Grey;RFOU (C) 250V 4x2x1.5 S2/S6 Grey
1148;14211;rFOUC250V4x3x075S2S6Blue;RFOU (C) 250V 4x3x0.75 S2/S6 Blue
1148;14210;rFOUC250V4x3x075S2S6Grey;RFOU (C) 250V 4x3x0.75 S2/S6 Grey
1148;14233;rFOUC250V4x3x15S2S6Blue;RFOU (C) 250V 4x3x1.5 S2/S6 Blue
1148;14232;rFOUC250V4x3x15S2S6Grey;RFOU (C) 250V 4x3x1.5 S2/S6 Grey
1148;14223;rFOUC250V8x2x15S2S6Blue;RFOU (C) 250V 8x2x1.5 S2/S6 Blue
1148;14222;rFOUC250V8x2x15S2S6Grey;RFOU (C) 250V 8x2x1.5 S2/S6 Grey
1148;14213;rFOUC250V8x3x075S2S6Blue;RFOU (C) 250V 8x3x0.75 S2/S6 Blue
1148;14212;rFOUC250V8x3x075S2S6Grey;RFOU (C) 250V 8x3x0.75 S2/S6 Grey
1148;14235;rFOUC250V8x3x15S2S6Blue;RFOU (C) 250V 8x3x1.5 S2/S6 Blue
1148;14234;rFOUC250V8x3x15S2S6Grey;RFOU (C) 250V 8x3x1.5 S2/S6 Grey
1148;14241;rFOUI250V1x2x075S1S5Blue;RFOU (I) 250V  1x2x0.75 S1/S5 Blue
1148;14240;rFOUI250V1x2x075S1S5Grey;RFOU (I) 250V  1x2x0.75 S1/S5 Grey
1148;14255;rFOUI250V1x3x075S1S5Blue;RFOU (I) 250V  1x3x0.75 S1/S5 Blue
1148;14254;rFOUI250V1x3x075S1S5Grey;RFOU (I) 250V  1x3x0.75 S1/S5 Grey
1148;14242;rFOUI250V2x2x075S1S5Grey;RFOU (I) 250V  2x2x0.75 S1/S5 Grey
1148;14244;rFOUI250V4x2x075S1S5Grey;RFOU (I) 250V  4x2x0.75 S1/S5 Grey
1148;14249;rFOUI250V12x2x075S1S5Blue;RFOU (I) 250V 12x2x0.75 S1/S5 Blue
1148;14248;rFOUI250V12x2x075S1S5Grey;RFOU (I) 250V 12x2x0.75 S1/S5 Grey
1148;14275;rFOUI250V12x2x15S1S5Blue;RFOU (I) 250V 12x2x1.5 S1/S5 Blue
1148;14274;rFOUI250V12x2x15S1S5Grey;RFOU (I) 250V 12x2x1.5 S1/S5 Grey
1148;14263;rFOUI250V12x3x075S1S5Blue;RFOU (I) 250V 12x3x0.75 S1/S5 Blue
1148;14262;rFOUI250V12x3x075S1S5Grey;RFOU (I) 250V 12x3x0.75 S1/S5 Grey
1148;14289;rFOUI250V12x3x15S1S5Blue;RFOU (I) 250V 12x3x1.5 S1/S5 Blue
1148;14288;rFOUI250V12x3x15S1S5Grey;RFOU (I) 250V 12x3x1.5 S1/S5 Grey
1148;14251;rFOUI250V16x2x075S1S5Blue;RFOU (I) 250V 16x2x0.75 S1/S5 Blue
1148;14250;rFOUI250V16x2x075S1S5Grey;RFOU (I) 250V 16x2x0.75 S1/S5 Grey
1148;14277;rFOUI250V16x2x15S1S5Blue;RFOU (I) 250V 16x2x1.5 S1/S5 Blue
1148;14276;rFOUI250V16x2x15S1S5Grey;RFOU (I) 250V 16x2x1.5 S1/S5 Grey
1148;14265;rFOUI250V16x3x075S1S5Blue;RFOU (I) 250V 16x3x0.75 S1/S5 Blue
1148;14264;rFOUI250V16x3x075S1S5Grey;RFOU (I) 250V 16x3x0.75 S1/S5 Grey
1148;14291;rFOUI250V16x3x15S1S5Blue;RFOU (I) 250V 16x3x1.5 S1/S5 Blue
1148;14290;rFOUI250V16x3x15S1S5Grey;RFOU (I) 250V 16x3x1.5 S1/S5 Grey
1148;14267;rFOUI250V1x2x15S1S5Blue;RFOU (I) 250V 1x2x1.5 S1/S5 Blue
1148;14266;rFOUI250V1x2x15S1S5Grey;RFOU (I) 250V 1x2x1.5 S1/S5 Grey
1148;14281;rFOUI250V1x3x15S1S5Blue;RFOU (I) 250V 1x3x1.5 S1/S5 Blue
1148;14280;rFOUI250V1x3x15S1S5Grey;RFOU (I) 250V 1x3x1.5 S1/S5 Grey
1148;14253;rFOUI250V24x2x075S1S5Blue;RFOU (I) 250V 24x2x0.75 S1/S5 Blue
1148;14252;rFOUI250V24x2x075S1S5Grey;RFOU (I) 250V 24x2x0.75 S1/S5 Grey
1148;14279;rFOUI250V24x2x15S1S5Blue;RFOU (I) 250V 24x2x1.5 S1/S5 Blue
1148;14278;rFOUI250V24x2x15S1S5Grey;RFOU (I) 250V 24x2x1.5 S1/S5 Grey
1148;14243;rFOUI250V2x2x075S1S5Blue;RFOU (I) 250V 2x2x0.75 S1/S5 Blue
1148;14269;rFOUI250V2x2x15S1S5Blue;RFOU (I) 250V 2x2x1.5 S1/S5 Blue
1148;14268;rFOUI250V2x2x15S1S5Grey;RFOU (I) 250V 2x2x1.5 S1/S5 Grey
1148;14257;rFOUI250V2x3x075S1S5Blue;RFOU (I) 250V 2x3x0.75 S1/S5 Blue
1148;14256;rFOUI250V2x3x075S1S5Grey;RFOU (I) 250V 2x3x0.75 S1/S5 Grey
1148;14283;rFOUI250V2x3x15S1S5Blue;RFOU (I) 250V 2x3x1.5 S1/S5 Blue
1148;14282;rFOUI250V2x3x15S1S5Grey;RFOU (I) 250V 2x3x1.5 S1/S5 Grey
1148;14245;rFOUI250V4x2x075S1S5Blue;RFOU (I) 250V 4x2x0.75 S1/S5 Blue
1148;14271;rFOUI250V4x2x15S1S5Blue;RFOU (I) 250V 4x2x1.5 S1/S5 Blue
1148;14270;rFOUI250V4x2x15S1S5Grey;RFOU (I) 250V 4x2x1.5 S1/S5 Grey
1148;14259;rFOUI250V4x3x075S1S5Blue;RFOU (I) 250V 4x3x0.75 S1/S5 Blue
1148;14258;rFOUI250V4x3x075S1S5Grey;RFOU (I) 250V 4x3x0.75 S1/S5 Grey
1148;14285;rFOUI250V4x3x15S1S5Blue;RFOU (I) 250V 4x3x1.5 S1/S5 Blue
1148;14284;rFOUI250V4x3x15S1S5Grey;RFOU (I) 250V 4x3x1.5 S1/S5 Grey
1148;14247;rFOUI250V8x2x075S1S5Blue;RFOU (I) 250V 8x2x0.75 S1/S5 Blue
1148;14246;rFOUI250V8x2x075S1S5Grey;RFOU (I) 250V 8x2x0.75 S1/S5 Grey
1148;14273;rFOUI250V8x2x15S1S5Blue;RFOU (I) 250V 8x2x1.5 S1/S5 Blue
1148;14272;rFOUI250V8x2x15S1S5Grey;RFOU (I) 250V 8x2x1.5 S1/S5 Grey
1148;14261;rFOUI250V8x3x075S1S5Blue;RFOU (I) 250V 8x3x0.75 S1/S5 Blue
1148;14260;rFOUI250V8x3x075S1S5Grey;RFOU (I) 250V 8x3x0.75 S1/S5 Grey
1148;14287;rFOUI250V8x3x15S1S5Blue;RFOU (I) 250V 8x3x1.5 S1/S5 Blue
1148;14286;rFOUI250V8x3x15S1S5Grey;RFOU (I) 250V 8x3x1.5 S1/S5 Grey
1148;14177;rFOU061kV3x2516P1P8;RFOU 0,6/1kV  3x25/16  P1/P8
1148;14197;rFOU061kV12x1510P1P8;RFOU 0,6/1kV 12x1,5 /10 P1/P8
1148;14189;rFOU061kV4x1616P1P8;RFOU 0,6/1kV 4x16 /16 P1/P8
1148;14165;rFOU061kV2x154P1P8;RFOU 0.6/1kV  2x1,5 / 4  P1/P8
1148;14166;rFOU061kV2x254P1P8;RFOU 0.6/1kV  2x2,5/4  P1/P8
1148;14171;rFOU061kV3x154P1P8;RFOU 0.6/1kV  3x1,5/4  P1/P8
1148;14172;rFOU061kV3x256P1P8;RFOU 0.6/1kV  3x2,5 /6  P1/P8
1148;14174;rFOU061kV3x66P1P8;RFOU 0.6/1kV  3x6 /6  P1/P8
1148;14181;rFOU061kV3x9550P1P8;RFOU 0.6/1kV  3x95/50  P1/P8
1148;14184;rFOU061kV4x156P1P8;RFOU 0.6/1kV  4x1,5 / 6  P1/P8
1148;14192;rFOU061kV4x5025P1P8;RFOU 0.6/1kV  4x50/25  P1/P8
1148;14195;rFOU061kV7x156P1P8;RFOU 0.6/1kV  7x1,5/6  P1/P8
1148;14198;rFOU061kV12x2510P1P8;RFOU 0.6/1kV 12x2,5 /10 P1/P8
1148;14199;rFOU061kV19x1510P1P8;RFOU 0.6/1kV 19x1,5 /10 P1/P8
1148;14200;rFOU061kV19x2510P1P8;RFOU 0.6/1kV 19x2,5 /10 P1/P8
1148;14161;rFOU061kV1x15010P1P8;RFOU 0.6/1kV 1x150/10 P1/P8
1148;14162;rFOU061kV1x18510P1P8;RFOU 0.6/1kV 1x185/10 P1/P8
1148;14163;rFOU061kV1x24016P1P8;RFOU 0.6/1kV 1x240/16 P1/P8
1148;14164;rFOU061kV1x30016P1P8;RFOU 0.6/1kV 1x300/16 P1/P8
1148;14160;rFOU061kV1x9510P1P8;RFOU 0.6/1kV 1x95/10 P1/P8
1148;14201;rFOU061kV27x1510P1P8;RFOU 0.6/1kV 27x1,5 /10 P1/P8
1148;14202;rFOU061kV27x2516P1P8;RFOU 0.6/1kV 27x2,5 /16 P1/P8
1148;14169;rFOU061kV2x1010P1P8;RFOU 0.6/1kV 2x10/10 P1/P8
1148;14170;rFOU061kV2x1616P1P8;RFOU 0.6/1kV 2x16/16 P1/P8
1148;14167;rFOU061kV2x46P1P8;RFOU 0.6/1kV 2x4 /6 P1/P8
1148;14168;rFOU061kV2x66P1P8;RFOU 0.6/1kV 2x6/6 P1/P8
1148;14175;rFOU061kV3x1010P1P8;RFOU 0.6/1kV 3x10 /10 P1/P8
1148;14182;rFOU061kV3x12060P1P8;RFOU 0.6/1kV 3x120/60 P1/P8
1148;14183;rFOU061kV3x15060P1P8;RFOU 0.6/1kV 3x150/60  P1/P8
1148;14176;rFOU061kV3x1616P1P8;RFOU 0.6/1kV 3x16/16 P1/P8
1148;14178;rFOU061kV3x3516P1P8;RFOU 0.6/1kV 3x35/ 16 P1/P8
1148;14173;rFOU061kV3x46P1P8;RFOU 0.6/1kV 3x4 / 6 P1/P8
1148;14179;rFOU061kV3x5025P1P8;RFOU 0.6/1kV 3x50/25 P1/P8
1148;14180;rFOU061kV3x7035P1P8;RFOU 0.6/1kV 3x70/35 P1/P8
1148;14188;rFOU061kV4x1010P1P8;RFOU 0.6/1kV 4x10 / 10 P1/P8
1148;14185;rFOU061kV4x256P1P8;RFOU 0.6/1kV 4x2,5 /6 P1/P8
1148;14190;rFOU061kV4x2516P1P8;RFOU 0.6/1kV 4x25 / 16 P1/P8
1148;14191;rFOU061kV4x3516P1P8;RFOU 0.6/1kV 4x35 / 16 P1/P8
1148;14186;rFOU061kV4x46P1P8;RFOU 0.6/1kV 4x4 / 6 P1/P8
1148;14187;rFOU061kV4x66P1P8;RFOU 0.6/1kV 4x6 /6 P1/P8
1148;14193;rFOU061kV4x7035P1P8;RFOU 0.6/1kV 4x70 /35 P1/P8
1148;14194;rFOU061kV4x9550P1P8;RFOU 0.6/1kV 4x95 /50 P1/P8
1148;14196;rFOU061kV7x256P1P8;RFOU 0.6/1kV 7x2,5/6 P1/P8
1148;14437;rG11Koaks75Ohm500m;RG11 Koaks 75 Ohm 500m
1148;14439;rG213UKoaks50Ohm100m;RG213 U Koaks 50 Ohm 100m
1148;14438;rG213UKoaks50Ohm500m;RG213 U Koaks 50 Ohm 500m
1148;14435;rG58CUKoaks50Ohm100m;RG58 C/U Koaks 50 Ohm 100m
1148;14436;rG58CUKoaks50Ohm500m;RG58 C/U Koaks 50 Ohm 500m
1148;14434;rG59BUKoaks75Ohm100mHv;RG59 B/U Koaks 75 Ohm 100m Hv.
1148;14433;rG59BUKoaks75Ohm500m;RG59 B/U Koaks 75 Ohm 500m
1148;14432;rG59BUKoaks75OhmB2130;RG59 B/U Koaks 75 Ohm B2 130
1148;14440;rG59RK2x075Videokoaks100m;RG59+RK 2x0,75 Videokoaks 100m
1148;14441;rG59RK2x075Videokoaks500m;RG59+RK 2x0,75 Videokoaks 500m
1148;14893;rK500V075BLÅ;RK 500V 0,75 BLÅ
1148;14897;rK500V075BRUN;RK 500V 0,75 BRUN
1148;14895;rK500V075GG;RK 500V 0,75 G/G
1148;14896;rK500V075GRÅ;RK 500V 0,75 GRÅ
1148;14891;rK500V075HVIT;RK 500V 0,75 HVIT
1148;14894;rK500V075ORANGE;RK 500V 0,75 ORANGE
1148;14892;rK500V075RØD;RK 500V 0,75 RØD
1148;14890;rK500V075SORT;RK 500V 0,75 SORT
1148;14901;rK750V15BLÅ;RK 750V 1,5 BLÅ
1148;14904;rK750V15BRUN;RK 750V 1,5 BRUN
1148;14902;rK750V15GG;RK 750V 1,5 G/G
1148;14903;rK750V15GRÅ;RK 750V 1,5 GRÅ
1148;14899;rK750V15HVIT;RK 750V 1,5 HVIT
1148;14900;rK750V15RØD;RK 750V 1,5 RØD
1148;14898;rK750V15SORT;RK 750V 1,5 SORT
1148;14924;rK750V10BLÅ;RK 750V 10 BLÅ
1148;14926;rK750V10BRUN;RK 750V 10 BRUN
1148;14925;rK750V10GG;RK 750V 10 G/G
1148;14923;rK750V10HVIT;RK 750V 10 HVIT
1148;14922;rK750V10SORT;RK 750V 10 SORT
1148;14929;rK750V16BLÅ;RK 750V 16 BLÅ
1148;14931;rK750V16BRUN;RK 750V 16 BRUN
1148;14930;rK750V16GG;RK 750V 16 G/G
1148;14932;rK750V16GG;RK 750V 16 G/G
1148;14928;rK750V16HVIT;RK 750V 16 HVIT
1148;14927;rK750V16SORT;RK 750V 16 SORT
1148;14908;rK750V25BLÅ;RK 750V 2,5 BLÅ
1148;14911;rK750V25BRUN;RK 750V 2,5 BRUN
1148;14909;rK750V25GG;RK 750V 2,5 G/G
1148;14910;rK750V25GRÅ;RK 750V 2,5 GRÅ
1148;14906;rK750V25HVIT;RK 750V 2,5 HVIT
1148;14907;rK750V25RØD;RK 750V 2,5 RØD
1148;14905;rK750V25SORT;RK 750V 2,5 SORT
1148;14934;rK750V25GG;RK 750V 25 G/G
1148;14933;rK750V25SORT;RK 750V 25 SORT
1148;14936;rK750V35GG;RK 750V 35 G/G
1148;14935;rK750V35SORT;RK 750V 35 SORT
1148;14914;rK750V4BLÅ;RK 750V 4 BLÅ
1148;14916;rK750V4BRUN;RK 750V 4 BRUN
1148;14915;rK750V4GG;RK 750V 4 G/G
1148;14913;rK750V4HVIT;RK 750V 4 HVIT
1148;14912;rK750V4SORT;RK 750V 4 SORT
1148;14938;rK750V50GG;RK 750V 50 G/G
1148;14937;rK750V50SORT;RK 750V 50 SORT
1148;14919;rK750V6BLÅ;RK 750V 6 BLÅ
1148;14921;rK750V6BRUN;RK 750V 6 BRUN
1148;14920;rK750V6GG;RK 750V 6 G/G
1148;14918;rK750V6HVIT;RK 750V 6 HVIT
