ptid;enid;name;fullname
10881;18033;;Oppland SVV2  - (H2-W1)
10881;18034;;Passco L1 - (H1-W3)
10881;18035;;Passco L1 - (N2-W3)
10881;18036;;Passco L1 - (H1-W4)
10881;18037;;Passco L1 - (N2-W2)
10881;18038;;Peis 100 - (H2-W3)
10881;18039;;ProTec 100 - (T3-W2)
10881;18040;;ProTec 100 - (T1-W1)
10881;18041;;ProTec 100 - (T2-W2)
10881;18042;;ProTec 120 - (T2-W2)
10881;18043;;ProTec 120 - (T1-W1)
10881;18044;;ProTec 120 - (T3-W2)
10881;18045;;ProTec 160  - (T3-W2)
10881;18046;;ProTec 50 City - (T1-W2)
10881;18047;;ProTec 50 City - (T1-W2)
10881;18048;;RB1-1000 - (T2-W6)
10881;18049;;RB1-1000 - (T1-W4)
10881;18050;;RB100 - (H2-W5)
10881;18051;;RB100 - (H4B-W6)
10881;18052;;RB60 - (T1-W1)
10881;18053;;RB60 - (T2-W1)
10881;18054;;RB60 - (T3-W2)
10881;18055;;RB80 - (N2-W3)
10881;18056;;RB80 - (H1-W4)
10881;18057;;RSS 2m/cc - (N2-W4)
10881;18058;;RSS 4m/cc - (N2-W5)
10881;18059;;RSS BSB 1m/cc  - (H2-W5)
10881;18060;;RSS BSB 2m/cc - (N2-W3)
10881;18061;;RSS PP - (N2-W7)
10881;18062;;Safeline Bru - (H2-W2)
10881;18063;;Safeline Bru (høyde 1,4m) - (H2-W3)
10881;18064;;Safeline veg (dobbeltsidig) - (N2-W5)
10881;18065;;Safeline veg (ensidig) - (N2-W5)
10881;18066;;Safetybaer H2 D90 - (H2-W1)
10881;18067;;Safetybaer H2 E80 - (H2-W1)
10881;18068;;Safetybaer H2 E90 - (H2-W1)
10881;18069;;SB 50 - (T2-W1)
10881;18070;;SB 50 - (T1-W1)
10881;18071;;SB 50 - (T3-W2)
10881;18072;;Secura 700/2000 lås 250 - (T1-W3)
10881;18073;;Secura 700/2000 lås 250 - (T2-W4)
10881;18074;;Secura 700/4000 lås 250 - (N1-W4)
10881;18075;;Secura 900/4000 lås 250 - (T3-W3)
10881;18076;;Secura 900/4000 lås 250 - (N2-W4)
10881;18077;;Secura 900/4000 lås 330 - (H1-W4)
10881;18078;;Sicuro-Bru  - (H2-W2)
10881;18079;;Sicuro-Veg - (N2-W6)
10881;18080;;Sicuro-Veg - (N2-W4)
10881;18081;;SP-11 - (H1-W5)
10881;18082;;SP-15 - (N2-W6)
10881;18083;;SP-15W - (N2-W4)
10881;18084;;SP-15W - (N2-W5)
10881;18085;;SP-17 - (H1-W6)
10881;18086;;StalPro Rail d  - (H2-W5)
10881;18087;;StalPro Rail d  - (N2-W4)
10881;18088;;StalPro Rail hd  - (H1-W3)
10881;18089;;StalPro Rail hd  - (H2-W4)
10881;18090;;StalPro Rail s4 - (N2-W3)
10881;18091;;StalPro Rail s4 - (H1-W4)
10881;18092;;StalPro Rail su - (N2-W2)
10881;18093;;StalPro Rail su - (H1-W3)
10881;18094;;Super-Rail - (H4B-W7)
10881;18095;;Super-Rail Plus - (H4B-W7)
10881;18096;;Svelvik Ellipsen - (N1-W1)
10881;18097;;SVS-Betong - (H2-W1)
10881;18098;;SVS-T - (N2-W7)
10881;18099;;SVS-T - (N1-W6)
10881;18100;;SVS-T - (N1-W4)
10881;18101;;SVS-T/P - (N2-W6)
10881;18102;;T18 - (N2-W7)
10881;18103;;T18 - (N2-W5)
10881;18104;;T22 - (N2-W6)
10881;18105;;T40 - (N2-W3)
10881;18106;;T40 - (H2-W4)
10881;18107;;TRS BoxBeam - (N2-W5)
10881;18108;;TRS BoxBeam - (N2-W4)
10881;18109;;TRS BoxBeam - (N2-W5)
10881;18110;;VarioGuard - (T2-W2)
10881;18111;;Varioguard - (T3-W3)
10881;18112;;VarioGuard - (T1-W2)
10881;18113;;Varioguard QJ - (T3-W3)
10881;18114;;Varioguard QJ - (T2-W2)
10881;18115;;Varioguard QJ - (T1-W2)
10881;18116;;Varioguard QJ-asfaltspyd - (T3-W2)
10881;18117;;Vik 2mm - (N2-W5)
10881;18118;;Vik CC2 - (N2-W4)
10881;18119;;Vik CC4 - (N2-W5)
10881;18120;;Vik P - (N2-W7)
10881;18121;;Vik SVV1 - (H2-W4)
10881;18122;;Vik SVV2  - (H2-W1)
10881;18123;;Vik Veg CC1  - (H2-W5)
10881;18124;;Vik Veg CC2  - (N2-W3)
10881;18125;;Vik W3 cc2 - (N2-W3)
10881;18126;;Vik W3 cc4 - (N2-W3)
10881;18127;;Vik-midtdeler - (N2-W5)
10881;18128;;Vik-P - (N1-W4)
10881;18129;;Z R1 - (N2-W5)
10881;18130;;Z R1 - (N2-W4)
10881;18131;;Z R1 4D - (N2-W5)
10881;18132;;Z R2 - (N2-W4)
10881;18133;;Z R2 - (N2-W3)
10881;18134;;ZB4-1 - (H2-W3)
10881;18135;;ZB4-2 - (H2-W2)
10881;18136;;ZE1 2 - (N2-W5)
10881;18137;;ZE2 2 - (N2-W3)
10881;18138;;ZE2 3 - (N2-W4)
10881;18139;;ZE2 4 - (N2-W4)
10881;18140;;ZE2 5 - (N2-W5)
10881;18141;;ZE2 6 - (N2-W5)
10881;18142;;ZK1 - (N2-W5)
10881;18143;;ZK1  - (N2-W6)
10881;18144;;ZoneGuard System 1 - (T3-W4)
10881;18145;;ZoneGuard System 1 - (T2-W3)
10881;18146;;ZoneGuard System 1 - (T1-W2)
10881;18147;;ZoneGuard System 2 - (T2-W1)
10881;18148;;ZoneGuard System 2 - (T1-W1)
10881;18149;;ZoneGuard System 2 - (T3-W2)
10881;18150;;ZW1 - (N2-W4)
10881;18151;;ZW1 - (N2-W5)
10881;18152;;ZW1 EM - (N2-W5)
10881;18153;;ZW1 EM - (N2-W4)
10881;18154;;ZW2 - (N2-W4)
10881;18155;;Ørsta-Bru - (H2-W2)
10881;18156;;Ørsta-Veg CC3 - (N2-W4)
1645;13741;;Bakskinne
1645;13742;;Bøyle
8048;10442;;Statens vegvesen
8048;10520;;Kommune
8048;10598;;Privat
8048;17701;;Uavklart
10724;17319;;ABC-Terminal - P4
10724;17320;;ABC-Terminal - P3
10724;17321;;ABC-Terminal - P2
10724;17322;;ESPEN - P4
10724;17323;;Euro ET - P4
10724;17324;;MCG-TE-P4 - P4
10724;17325;;Primus P2
10724;17326;;SafeEnd - P4
10724;17328;;Trend DS - P4
10724;17327;;Trend DS - P2
10724;17329;;Trend SS - P4
10724;17330;;Trend SS - P2
10724;17331;;XT 110 - P4
10724;17332;;XTD 110 - P4
10724;17333;;ZT1 - P4
10724;17334;;ZT2 - P4
4660;5745;;1
4660;13716;;1,33
4660;13717;;1,8
4660;5746;;2
4660;13719;;2,3
4660;5747;;3
4660;5748;;4
1096;5733;;Sideforankring
1096;5723;;Sideforankring i fjellskjæring
1096;5724;;Sideforankring i jordskjæring
1096;5725;;Sideforankring i mur
1096;5726;;Sideforankring i tunnelportal
1096;5727;;Sideforankring i naboelement
1096;5734;;Ettergivende
1096;2458;;Nedføring i bakken uten utsvinging
1096;2459;;Nedføring i bakken og utsvinget
1096;5735;;Avslutning i full høyde uten utsvingning
1096;13721;;Avslutning i full høyde og utsvinget
1096;13720;;Rekkverk avsluttet utenfor sikkerhetssonen
1096;2460;;Avslutning i annet vegobjekt
4664;5732;;Dilatasjonsskjøt
5820;8215;;Stat
5820;10707;;Fylkeskommune
5820;8241;;Kommune
5820;8267;;Privat
5820;17604;;Uavklart
1108;2514;;Kurv
1108;2513;;Avfallsdunk
1108;2515;;Avfallscontainer
1108;5468;;Molok
1551;4668;;Statens vegvesen
1551;4669;;Kommune
1551;4670;;Privat
1551;17675;;Uavklart
6834;8861;;Primær
6834;8862;;Sekundær
6835;8863;;2006-2009
6835;8864;;2010-2019
6835;16131;;2014-2023
9388;13129;;Stål
9388;13130;;Aluminium
9388;13131;;Kompositt
1267;2886;;Vann
1267;2890;;Vann, drenering
1267;2889;;Vann, overvann
1267;2888;;Vann, stikkledning
1267;2887;;Vann, hovedledning
1267;4863;;Vann, pumpeledning
1267;2891;;Vann, spillvann
1267;2892;;Vann, avløp, felles
1267;2893;;Fjernvarme
1267;2894;;Fjernkjøling
1267;2895;;Gassledning
1267;2896;;Oljeledning
1267;2897;;Ventilasjon
1267;2899;;Kulvert
5821;8216;;Stat
5821;10708;;Fylkeskommune
5821;8242;;Kommune
5821;8268;;Privat
5821;17563;;Uavklart
1922;3530;;Ja
1922;3568;;Nei
1410;2210;;Betong
1410;2233;;Metall, stål, galvanisert
1410;2238;;Metall, stål
1410;2245;;Metall, stål, korrugert
1410;2271;;Plast
1410;2276;;Plast, npf8001
1410;2277;;Plast, abs-rør
1410;2278;;Plast, pvc-rør
1410;2280;;Plast, pp
1410;2281;;Plast, pe
1410;17368;;Plast, DV
1410;2282;;Plast, pel
1410;2375;;Glassfiber
1410;2256;;Naturstein/fjell, murstein
1410;2376;;Teglstein, murstein
1927;2921;;Epoxy
1927;2922;;Delvis utskifting
1927;3958;;Oppblåsbar indre plaststrømpe
1924;2909;;Helstøpt
1924;2910;;Sveist
1924;2911;;Muffe med pakning
1924;2912;;Muffe uten pakning
1924;2913;;Fals
1924;2914;;Flens
1924;2915;;Butt i butt
1924;3942;;Krympeplast
1677;2528;;Sirkulært
1677;2533;;Firkanta
1677;16702;;Ellipse
5806;8201;;Statens vegvesen
5806;8227;;Kommune
5806;8253;;Privat
5806;17694;;Uavklart
10687;17259;;Statens vegvesen
10687;17260;;Fylkeskommune
10687;17261;;Kommune
10687;17262;;Privat
10691;17265;;Eget oppsettingsutstyr
10691;17264;;Leskur
10691;17266;;Vegg/mur
10691;17267;;Annen stolpe
10688;17263;;Stat
10688;17257;;Kommune
10688;17258;;Privat
1159;5348;;Badeplass
1159;2691;;Kiosk
1159;2692;;Gatekjøkken
1159;2693;;Kafe
1159;2694;;Vegkro
1159;2695;;Telefon
1159;2696;;Venterom
1159;2697;;Offentlig toalett
1159;2698;;Offentlig toalett, handikap
1159;2699;;Stellerom
1159;2700;;Butikk, dagligvarer
1159;2701;;Bensinstasjon
1159;2702;;Tømmeanlegg bobil
1159;2703;;Hotell
1159;2704;;Pensjonat
1159;2705;;Post
1159;2706;;Bank
1159;2707;;Turistinformasjon, kontor
1159;2708;;Turistinformasjon, infotavle
1159;2709;;Campingplass
1159;2710;;Hytteutleie
1159;2711;;Hvileplass for langtransport
1159;2712;;Severdighet
1159;2713;;Utsiktspunkt
1159;3908;;Rastemulighet
1159;3909;;Parkeringsanlegg
1159;3910;;Parkeringsanlegg, langtidsparkering
1273;2974;;Vegkryss
1273;2975;;Gangfelt
1273;2977;;Skytteltrafikk
1273;4873;;Bomstasjon
1273;4872;;Ferjekai
1273;11718;;Parkering
1273;2979;;Kjørefelt, retningsmarkering
1273;2978;;Rødt blink, bru
1273;4870;;Rødt blink, høgfjellsstrekning
1273;4876;;Rødt blink, tunnel
1273;4875;;Rødt blink, lav høyde
1273;4871;;Rødt blink, skred/skredfare
1273;11719;;Rødt blink, vind/uvær
1273;11720;;Rødt blink, utrykningsstasjon
1273;2980;;Rødt blink, annen fare
1273;11721;;Gulblink
1273;4874;;Jernbanekryssing
7998;10264;;Stat
7998;10726;;Fylkeskommune
7998;10328;;Kommune
7998;10392;;Privat
7998;17571;;Uavklart
8822;11735;;Spenningsbånd I
8822;11736;;Spenningsbånd II
8823;11734;;LED
8823;11732;;Glødelampe spenningsbånd I
8823;11733;;Glødelampe spenningsbånd II
8819;11726;;Ja
8819;11727;;Nei
8820;11728;;Ja
8820;11729;;Nei
8821;11730;;Ja
8821;11731;;Nei
8818;11724;;Ja
8818;11725;;Nei
3753;4723;;Ja
3758;4725;;Ja
8816;11722;;Ja
8816;11723;;Nei
8817;11745;;Ja
8817;11746;;Nei
3824;9807;;Statens vegvesen
3824;9808;;Kommune
3824;9809;;Privat
3824;17699;;Uavklart
1958;3731;;1
1958;3740;;2
1958;3747;;3
1958;3017;;4
5659;7987;;12
5659;7978;;3
5659;7981;;6
5659;7984;;9
1969;3011;;100
1969;3929;;210
1969;3014;;300
1147;2992;;Kjtsig, trelyssignal
1147;2993;;Kjtsig, pilsignal
1147;2994;;Kjtsig, pilsignal, 1 lysåp
1147;2995;;Kjtsig, pilsignal, 1 lysåp, grønn, pil vstr
1147;2996;;Kjtsig, pilsignal, 2 lysåp
1147;2997;;Kjtsig, pilsignal, 2 lysåp, rød/grønn, pil vstr
1147;2998;;Kjtsig, pilsignal, 3 lysåp
1147;2999;;Kjtsig, pilsignal, 3 lysåp, pil venstre
1147;3000;;Kjtsig, pilsignal, 3 lysåp, pil rett fram
1147;3001;;Kjtsig, pilsignal, 3 lysåp, pil høyre
1147;3002;;Kjtsig, signal for kollektivtrafikk
1147;3003;;Sykkelsignal
1147;3004;;Fotgjengersignal
1147;3005;;Kjørefeltsignal
1147;3006;;Tolyssignal
1147;3007;;Rødt vekselblinksignal
1147;3009;;Gult vekselblinksignal
1147;3008;;Jernbanesignal
1670;2425;;Jordstikk
1670;2429;;I/på fjellfundament
1670;2434;;I/på jordfundament
1670;3264;;I/på fjell
1670;3930;;Kum med fundament
1875;2968;;Egen stolpe
1875;2873;;Helportal
1875;2870;;Halvportal
1875;2966;;Lysmast
1875;2876;;Wirestrekk
1875;16737;;Bom
1875;2971;;Henger i tak/kabelbro
1875;2973;;Festet til vegg/bygning
1963;2989;;Trykknapp for fotgjengere
1963;2990;;Pipelyd
1963;2991;;Trykknapp for fotgjengere og pipelyd
1652;3300;;Heng
1652;3306;;Venstre vegg
1652;3309;;Høyre vegg
1652;17443;;Skjæring i dagen
1134;3311;;Innstøpt bolt av kamstål
1134;3312;;Endeforankret bolt m/polyester
1134;3313;;Rørbolt, endeforankret m/ekspansjonshylse
9420;13269;;Siktklasse 1
9420;13270;;Siktklasse 2
9420;13271;;Siktklasse 3
4056;5065;;Analog
4056;5071;;Digital
8081;10475;;Statens vegvesen
8081;10553;;Kommune
8081;10631;;Privat
8081;17729;;Uavklart
9974;16189;;2 g. pr år
9974;16188;;1 g. pr år
9974;16190;;2.hvert år
9974;16191;;3-5. hvert år
4165;5140;;Kryss/avkjørsel
4165;5141;;Kurve
4165;5142;;Skilt/info
4165;5139;;Siktrydding, vilt
8116;10510;;Statens vegvesen
8116;10588;;Kommune
8116;10666;;Privat
8116;17754;;Uavklart
6939;9112;;Ja
6939;9113;;Nei
8039;10305;;Stat
8039;10766;;Fylkeskommune
8039;10369;;Kommune
8039;10433;;Privat
8039;17658;;Uavklart
4013;7455;;Betjening/styring
4013;5056;;Automasjonsskap
4013;11787;;Tellepunktskap
4013;12166;;Nødstyreskap
8114;10508;;Statens vegvesen
8114;10586;;Kommune
8114;10664;;Privat
8114;17753;;Uavklart
1894;2714;;Med metreringsretning
1894;2717;;Mot metreringsretning
1894;2837;;Parallelt mot veg
1894;2838;;Parallelt fra veg
1894;3698;;Tosidig
1879;3476;;Ingen
1879;2863;;Innvendig
1879;2864;;Utvendig
1294;2115;;Gul
1294;2121;;Blå
1294;2124;;Hvit
1294;2128;;Grønn
1294;2134;;Brun
1294;2131;;Svart
1294;3468;;Oransje
1294;4159;;Rød
1294;5482;;Burgunder
1294;13364;;Gulgrønn flouriscerende
1921;3477;;Ingen
1921;2848;;Klasse 1
1921;2850;;Klasse 2
1921;2849;;Klasse 3
1921;4160;;Fluorescerende
1921;18157;;Ukjent
1897;3470;;Nord
1897;3471;;Sør
1897;3472;;Øst
1897;3473;;Vest
8828;11738;;Ja
8828;11739;;Nei
1494;2839;;Norskilt
1494;2840;;Brødrene Dahl AS
1494;2842;;Euroskilt AS
1494;4035;;Vik Verk
1494;4036;;Trafikk og Veimerking
1494;2841;;Egenprodusert
1893;2844;;3M
1893;2845;;Fasson
1893;2846;;Tessalux
1893;2847;;Seibulite
1893;3712;;Stimsonite
1893;13784;;Avery
1892;2853;;Plan
1892;2854;;Bukket kant
1892;2855;;Buet
1892;2856;;Profil
5530;7601;;100.1 - Farlig sving, til høyre
5530;7602;;100.2 - Farlig sving, til venstre
5530;7603;;102.1 - Farlige svinger, den første til høyre
5530;7604;;102.2 - Farlige svinger, den første til venstre
5530;7605;;104.1 - Bratt bakke, stigning
5530;7606;;104.2 - Bratt bakke, fall
5530;7607;;106.1 - Smalere veg, Innsnevring på begge sider
5530;7608;;106.2 - Smalere veg, Innsnevring på høyre side
5530;7609;;106.3 - Smalere veg, Innsnevring på venstre side
5530;7610;;108 - Ujevn veg
5530;9146;;109 - Fartshump
5530;7611;;110 - Vegarbeid
5530;7612;;112 - Steinsprut
5530;7613;;114.1 - Rasfare, høyre side
5530;7614;;114.2 - Rasfare, venstre side
5530;7615;;116 - Glatt kjørebane
5530;9147;;117 - Farlig vegskulder
5530;7616;;118 - Bevegelig bru
5530;7617;;120 - Kai, strand eller ferjeleie
5530;7618;;122 - Tunnel.
5530;7619;;124 - Farlig vegkryss
5530;7620;;126 - Rundkjøring
5530;7621;;132 - Trafikklyssignal
5530;9148;;134 - Planovergang med bom
5530;9149;;135 - Planovergang uten bom
5530;7629;;136.1h - Avstandsskilt
5530;7626;;136.1v - Avstandsskilt
5530;7628;;136.2h - Avstandsskilt
5530;7625;;136.2v - Avstandsskilt
5530;7627;;136.3h - Avstandsskilt
5530;7624;;136.3v - Avstandsskilt
5530;7630;;138.1 - Jernbanespor, enkeltsporet
5530;7631;;138.2 - Jernbanespor, flersporet
5530;9150;;139 - Sporvogn
5530;7632;;140 - Avstand til gangfelt
5530;7633;;142 - Barn
5530;7634;;144 - Syklende
5530;8867;;146.1 - Elg
5530;8868;;146.2 - Rein
5530;8869;;146.3 - Hjort
5530;8870;;146.4 - Ku
5530;8871;;146.5 - Sau
5530;7636;;148 - Møtende trafikk
5530;9151;;149 - Kø
5530;7637;;150 - Fly
5530;7638;;152 - Sidevind
5530;13464;;153 - Trafikkulykke
5530;7639;;154 - Skiløpere
5530;7640;;155 - Ridende
5530;7641;;156 - Annen fare
5530;7642;;202 - Vikeplikt
5530;7643;;204 - Stopp
5530;7644;;206 - Forkjørsveg
5530;7645;;208 - Slutt på forkjørsveg
5530;7646;;210 - Forkjørskryss
5530;7647;;212 - Vikeplikt overfor møtende kjøretøy
5530;7648;;214 - Møtende kjørende har vikeplikt
5530;7649;;302 - Innkjøring forbudt
5530;7650;;306.0 - Forbudt for alle kjøretøy
5530;7651;;306.1 - Forbudt for motorvogn
5530;7652;;306.3 - Forbudt for traktor og for motorredskap konstruert for fart mindre enn 40 km/t
5530;7653;;306.4 - Forbudt for motorsykkel og moped
5530;7654;;306.5 - Forbudt for lastebil og trekkbil
5530;7655;;306.6 - Forbudt for syklende
5530;7656;;306.7 - Forbudt for gående
5530;7657;;306.8 - Forbudt for gående og syklende
5530;7658;;306.9 - Forbudt for ridende
5530;9152;;308 - Forbudt for transport av farlig gods
5530;10079;;310 - Forbudt for motorvogn med flere enn to hjul og med tillatt totalvekt høyere enn angitt
5530;7659;;312 - Breddegrense
5530;7660;;314 - Høydegrense
5530;7661;;316 - Lengdegrense
5530;7662;;318.1 - Totalvektgrense, for kjøretøy
5530;7663;;318.2 - Totalvektgrense, for vogntog
5530;7664;;320 - Aksellastgrense
5530;7665;;322 - Boggilastgrense
5530;9945;;U324 - Stopp for angitt formål
5530;7666;;324.1 - Stopp for angitt formål, Kontroll
5530;9776;;324.2 - Stopp for angitt formål, Avgift
5530;7667;;326 - Stopp for toll
5530;7668;;330.1 - Svingeforbud, til høyre
5530;7669;;330.2 - Svingeforbud, til venstre
5530;7670;;332 - Vendingsforbud
5530;7671;;334 - Forbikjøringsforbud
5530;9153;;335 - Forbikjøringsforbud for lastebil
5530;7672;;336 - Slutt på forbikjøringsforbud
5530;9154;;337 - Slutt på forbikjøringsforbud for lastebil
5530;11578;;362.20 - Fartsgrense 20 km/t
5530;8872;;362.30 - Fartsgrense 30 km/t
5530;8873;;362.40 - Fartsgrense 40 km/t
5530;8874;;362.50 - Fartsgrense 50 km/t
5530;8875;;362.60 - Fartsgrense 60 km/t
5530;8876;;362.70 - Fartsgrense 70 km/t
5530;8877;;362.80 - Fartsgrense 80 km/t
5530;8878;;362.90 - Fartsgrense 90 km/t
5530;8879;;362.100 - Fartsgrense 100 km/t
5530;11816;;362.110 - Fartsgrense 110 km/t
5530;12146;;364.20 - Slutt på særskilt fartsgrense 20 km/t
5530;9155;;364.30 - Slutt på særskilt fartsgrense 30 km/t
5530;9156;;364.40 - Slutt på særskilt fartsgrense 40 km/t
5530;9157;;364.50 - Slutt på særskilt fartsgrense 50 km/t
5530;9158;;364.60 - Slutt på særskilt fartsgrense 60 km/t
5530;9159;;364.70 - Slutt på særskilt fartsgrense 70 km/t
5530;7675;;366 - Fartsgrensesone
5530;7676;;368 - Slutt på fartsgrensesone
5530;7677;;370 - Stans forbudt
5530;7678;;372 - Parkering forbudt
5530;7679;;376.1 - Parkeringssone
5530;7680;;376.2 - Parkeringssone
5530;7681;;378.1 - Slutt på parkeringssone
5530;7682;;378.2 - Slutt på parkeringssone
5530;7683;;402.1 - Påbudt kjøreretning, til høyre
5530;7684;;402.2 - Påbudt kjøreretning, til venstre
5530;7685;;402.3 - Påbudt kjøreretning, rett fram
5530;7686;;402.4 - Påbudt kjøreretning, sving til høyre
5530;7687;;402.5 - Påbudt kjøreretning, sving til venstre
5530;7688;;402.6 - Påbudt kjøreretning, rett frem og sving til høyre
5530;7689;;402.7 - Påbudt kjøreretning, rett frem og sving til venstre
5530;7690;;402.8 - Påbudt kjøreretning, sving til høyre og venstre
5530;7691;;404.1 - Påbudt kjørefelt, høyre
5530;7692;;404.2 - Påbudt kjørefelt, venstre
5530;7693;;406 - Påbudt rundkjøring
5530;17312;;408 - Påbudt kjøreretning i rundkjøring
5530;9160;;502 - Motorveg
5530;9161;;503 - Motortrafikkveg
5530;9162;;504 - Slutt på motorveg
5530;9163;;505 - Slutt på motortrafikkveg
5530;17313;;506 - Tungtrafikkfelt
5530;17314;;507 - Slutt på tungtrafikkfelt
5530;7699;;508.1 - Kollektivfelt, for buss
5530;7700;;508.2 - Kollektivfelt for buss og drosje
5530;9164;;509 - Sambruksfelt
5530;7701;;510.1 - Slutt på  kollektivfelt for buss
5530;7702;;510.2 - Slutt på kollektivfelt for buss og drosje
5530;9165;;511 - Slutt på sambruksfelt
5530;7703;;512 - Holdeplass for buss
5530;9166;;513 - Holdeplass for sporvogn
5530;7704;;514 - Holdeplass for drosje
5530;7705;;516 - Gangfelt
5530;7706;;518 - Gangveg
5530;7707;;520 - Sykkelveg
5530;9167;;521 - Sykkelfelt
5530;13465;;521.2 - Sykkelfelt, midtstilt
5530;7708;;522 - Gang- og sykkelveg
5530;7709;;524 - Møteplass
5530;7710;;526.1 - Envegskjøring, plassert vinkelrett
5530;7711;;526.2 - Envegskjøring, plassert parallelt
5530;9168;;527.1 - Blindveg, vegen er fysisk stengt
5530;9169;;527.2 - Blindveg, kryssende veg er fysisk stengt
5530;9170;;527.3 - Blindveg, stengt for bil, men åpen for gående og syklende
5530;9171;;527.4 - Blindveg, kryssende veg stengt for bil, men åpen for gående og syklende
5530;7712;;528 - Valgfritt kjørefelt
5530;7713;;530.01 - Sammenfletting til 1 felt, motgående trafikk adskilt
5530;7714;;530.11 - Sammenfeltting til 1 felt, motgående trafikk på samme kjørebane
5530;8899;;531.101 - Felt for fartsøkning, gjg. veg, motg. trafikk atskilt, 1 gjg. felt i fartsretn.
5530;7715;;531.102 - Felt for fartsøkning, gjg. veg, motg. trafikk atskilt, 2 gjg. felt i fartsretn.
5530;8900;;531.103 - Felt for fartsøkning, gjg. veg, motg. trafikk atskilt, 3 gjg. felt i fartsretn.
5530;8901;;531.104 - Felt for fartsøkning, gjg. veg, motg. trafikk atskilt, 4 gjg. felt i fartsretn.
5530;9390;;531.105 - Felt for fartsøkning, gjg. veg, motg. trafikk atskilt, 5 gjg. felt i fartsretning
5530;9391;;531.106 - Felt for fartsøkning, gjg. veg, motg. trafikk atskilt, 6 gjg. felt i fartsretning
5530;8902;;531.111 - Felt for fartsøkning, gjennomg. veg, 1 felt mot, 1 gjennomgående felt i fartsretning
5530;8904;;531.112 - Felt for fartsøkning, gjennomg. veg, 1 felt mot, 2 gjennomgående felt i fartsretning
5530;9392;;531.113 - Felt for fartsøkning, gjg. veg, 1 felt mot, 3 gjg. felt i fartsretning
5530;8903;;531.121 - Felt for fartsøkning, gjennomg. veg, 2 felt mot, 1 gjennomgående felt i fartsretning
5530;8905;;531.122 - Felt for fartsøkning, gjennomg. veg, 2 felt mot, 2 gjennomgående felt i fartsretning
5530;9393;;531.123 - Felt for fartsøkning, gjennomg. veg, 2 felt mot, 3 gjennomgående felt i fartsretning
5530;8907;;531.201 - Felt for fartsøkning, tilkjøringsveg, motg. trafikk atskilt, 1 gjg. felt i fartsretn.
5530;7716;;531.202 - Felt for fartsøkning, tilkjøringsveg, motg. trafikk atskilt, 2 gjg. felt i fartsretn.
5530;8908;;531.203 - Felt for fartsøkning, tilkjøringsveg, motg. trafikk atskilt, 3 gjg. felt i fartsretn.
5530;8909;;531.204 - Felt for fartsøkning, tilkjøringsveg, motg. trafikk atskilt, 4 gjg. felt i fartsretn.
5530;9394;;531.205 - Felt for fartsøkning, tilkj.veg, motg. trafikk atskilt, 5 gjg. felt i fartsretning
5530;9395;;531.206 - Felt for fartsøkning, tilkj.veg, motg. trafikk atskilt, 6 gjg. felt i fartsretning
5530;8910;;531.211 - Felt for fartsøkning, tilkjøringsveg, 1 felt mot, 1 gjennomgående felt i fartsretning
5530;8912;;531.212 - Felt for fartsøkning, tilkjøringsveg, 1 felt mot, 2 gjennomgående felt i fartsretning
5530;9396;;531.213 - Felt for fartsøkning, tilkjøringsveg, 1 felt mot, 3 gjennomgående felt i fartsretning
5530;8911;;531.221 - Felt for fartsøkning, tilkjøringsveg, 2 felt mot, 1 gjennomgående felt i fartsretning
5530;8913;;531.222 - Felt for fartsøkning, tilkjøringsveg, 2 felt mot, 2 gjennomgående felt i fartsretning
5530;9397;;531.223 - Felt for fartsøkning, tilkjøringsveg, 2 felt mot, 3 gjennomgående felt i fartsretning
5530;7718;;532.H01 - Kjf. slutter, høyre side, motg. trafikk atskilt, reduksjon til 1 gjg. felt i fartsretn.
5530;8915;;532.H02 - Kjf. slutter, høyre side, motg. trafikk atskilt, reduksjon til 2 gjg. felt i fartsretn.
5530;8916;;532.H03 - Kjf. slutter, høyre side, motg. trafikk atskilt, reduksjon til 3 gjg. felt i fartsretn.
5530;8917;;532.H04 - Kjf. slutter, høyre side, motg. trafikk atskilt, reduksjon til 4 gjg. felt i fartsretn.
5530;9398;;532.H05 - Felt slutter, h. side, motg. trafikk atskilt, reduksjon til 5 gjg. felt i fartsretning
5530;9399;;532.H06 - Felt slutter, h. side, motg. trafikk atskilt, reduksjon til 6 gjg. felt i fartsretning
5530;8918;;532.H11 - Kjf. slutter, høyre side, 1 felt mot, reduksjon til 1 gjg. felt i fartsretn.
5530;9400;;532.H12 - Felt slutter, h. side, 1 felt mot, reduksjon til 2 gjg. felt i fartsretning
5530;9401;;532.H13 - Felt slutter, h. side, 1 felt mot, reduksjon til 3 gjg. felt i fartsretning
5530;8919;;532.H21 - Kjf. slutter, høyre side, 2 felt mot, reduksjon til 1 gjg. felt i fartsretn.
5530;9402;;532.H22 - Felt slutter, h. side, 2 felt mot, reduksjon til 2 gjg. felt i fartsretning
5530;9403;;532.H23 - Felt slutter, h. side, 2 felt mot, reduksjon til 3 gjg. felt i fartsretning
5530;7717;;532.V01 - Kjf. slutter, venstre side, motg. trafikk atskilt, reduksjon til 1 gjg. felt i fartsretn.
5530;8921;;532.V02 - Kjf. slutter, venstre side, motg. trafikk atskilt, reduksjon til 2 gjg. felt i fartsretn.
